feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_13,feature_16,feature_17,feature_18,feature_19,feature_20,feature_22,feature_23,feature_24,target
0.5984002041408185,-0.196076473146374,-0.8509691842276624,3.061790753825499,1.2662330676719031,1.1665073456222952,0.6525927557263822,2.9575370226530926,0.7242010576441413,-1.7791792536356739,1.1349689704011632,-1.4818635529842048,0.168621378787599,-1.4923363477070741,-0.4440063075867977,5.929922999381092,-0.052399143191219244,0.3266560682657653,2.512849929794463,0.08433572062262618,0.19590194270584893,1
-0.5705848017579559,1.2276517970595848,0.8262160348220617,0.4215302353393629,1.7343393904756763,0.8383986781406905,-0.2393152405398945,-0.46708474798441374,0.10031402203106318,-2.551218277862883,1.4240072782651112,0.8074824166771446,0.33015055940177884,-1.186088461963731,-0.23255072191658277,0.9469336250927398,-1.2469576513119824,-1.8600096498926622,-0.2928779942424049,4.3435577382644395,0.23940704631552784,1
-1.6183626077013546,1.342705817647803,-1.5053600816103374,-2.4062767621690693,1.245593180831323,-2.7275642068235793,-0.7688093835688181,-1.3995877576298934,1.840846357019284,-0.8030798521030087,-1.489496529411146,-0.6552811452154482,-0.3468581709058438,-0.039281430097231174,-0.4632603652151607,-1.8499651343726384,0.21217248522763565,-1.9079132662726659,-2.3819161810287177,-4.484097374188783,-1.449875309550679,1
-0.43301350218973345,3.074460136739736,-0.6744994514759977,-2.2038754802474867,2.167816670680747,-3.1038680734042905,-0.17251067913025406,-0.36236297515425586,2.8894958162240836,-1.5395879642976293,-0.6240510705415955,0.7325616638070835,-1.5425416698812178,-0.5771830652140386,0.2751976229170626,-0.6784351523555169,-1.8176630610376925,-6.2603136763498455,-0.815399366620805,-6.236310234472712,1.2229904708525476,1
-1.1808194354836474,1.8713873262470242,1.9456988062105087,-2.2125582472594445,1.0688944933083493,-0.1384204589261301,0.3389599135908699,0.45488638143015253,-1.4268593026317096,-1.5653776320112969,-0.3877735170202489,-0.9808147877731559,0.6950282312391374,0.5400500334230881,-0.8966511349711639,-0.9749504039441464,-0.5407503021235183,2.5593489134588943,-1.3031564311405446,1.1089978210814702,-0.7027132641044869,1
-0.948576624740322,-2.6921320217465334,-2.719576116999095,8.726510669255555,-0.1524666927911907,-1.705433358275319,-0.9036574044436954,2.9020584176402218,-1.017276412638526,-1.0848382445249642,-0.49973820681484427,-1.0022095284219499,0.4047145542478259,-0.8842138994183693,-1.5003953857290404,1.5135770854215411,1.0252192914887752,6.844575847695719,4.827700442398479,0.6422650078028117,0.03954176053858971,1
1.1598732615961995,2.9042966261039784,-3.2655455143535317,1.542616252701895,0.07612932484209811,1.6552349452649027,0.5803998939519368,4.216351771131164,2.992998901929619,-2.421457773605852,0.2862406728967499,1.0557872331627687,1.0824777263138967,-0.4200260809097794,-0.49363496444300947,10.247991538653533,-0.8661725507080797,-4.109475089608372,2.3562813285329103,-4.948625439005715,0.7030218777505225,1
1.1182145357226678,3.2705605060850367,0.6916012392540762,-6.305241345243247,2.722381535731424,0.6444683190907748,-0.2428063281138208,-1.8328885893570503,2.632977975356747,-0.6694647747646323,-0.6189064320085027,1.6919850388014535,-1.0235389225447311,-0.7708649924808475,0.7593626290265469,1.1393831040246178,-0.30157877795281024,-7.146223302304744,-2.4808441338528695,0.13532560411723393,-1.7184425314502936,1
0.9014301523728299,0.24885903545671784,4.73383605756816,-4.350495808459707,1.2938350344133622,-1.8519513817321769,1.0211175273981314,2.5783286393254308,-1.1805115940373696,0.8846824867796175,-0.11037144156950651,-0.22492627404490906,0.37165283619662715,-0.5267911554012599,-0.7305975382975216,-1.6153276397938496,0.40588608636078194,-0.9006727477528953,2.7835573765267396,-4.172506114668764,-0.06099206796197987,1
-2.7408772340802634,1.2590378879637354,0.6137466004168876,-0.8356189358161563,2.198973219254003,-3.0971453442270827,0.7454304548731334,-1.1152457730141585,1.128789679450162,-2.7958627024183147,0.16809725962858435,-0.5377862891547565,-0.5693778362213757,-0.619311357491307,-0.244088626519114,-2.080482987904761,-0.9005274990340746,-0.6571300671684321,-0.5176761055097161,0.06642244930224228,-0.7885839373318195,1
0.30207870563569483,2.301448030899764,1.4049140921364054,-2.959256160881566,0.9257048198824757,0.6968744682033501,0.6164860110974647,0.285144119503561,1.089047163425451,-1.8436655742006547,-1.4426679796698436,-0.03621935641730123,-1.224336734255406,-0.7304367424254742,-0.6033820287463971,2.3475528137109682,-0.13407842810751824,-2.6257849337776094,0.24865757415842615,1.3709399459271405,-0.4766589128999795,1
-1.4146447732607392,3.3054327945958493,1.7201633062330164,-9.523706999595491,1.0241623442259744,-0.2437815374744754,-1.5061611624767228,-2.608101087376688,2.379958476232661,-0.2576134362053104,0.8761854418952008,0.3185442408486229,0.6070600643059287,-0.3667868895198302,0.9464422930030767,-2.400826738130604,0.5171334917934172,-5.151633602263702,-4.870746398165571,-4.192343783223739,-2.1961839130141185,1
-0.672009451100336,-2.7010738900299844,-0.893506163799273,7.508967521145578,2.4225713776335667,-0.7824557428568579,1.3018955118734938,0.8717927764060724,-0.9093388214996854,-3.0382365232489184,1.1961568671029439,1.004390664223291,-0.8241725371167342,0.8002476436665166,-0.08939711842133574,1.7806717353847903,0.8764295752950115,4.446530699901891,2.4399980145521214,6.5544154446463345,1.1269829639385787,1
-3.899635281648262,0.5355683965786721,0.9136645509878439,-4.65654451426516,0.5952390943321458,0.5931761747799515,-0.4320806101321564,-2.3711650509840108,0.8684680129085329,-2.269876625448796,0.5261575621076299,0.15189559981894601,0.5067992342961404,-0.8838444327876916,-0.8564693171930831,-2.236555529020152,1.5485326812117983,0.807847512066332,-2.530995543340445,0.6870424179403694,-3.0182785977906517,1
-2.108727370177904,-0.42704673470911275,-0.33231872707794063,1.5591330707028905,0.5921207811176112,-0.4535548165171805,-0.7406969555581467,-0.6466934602739731,-2.2577740197207605,0.03391338306519698,-1.047771888902025,-1.0450124423953797,1.0463222907855998,-0.657816093671441,1.9470744451012536,-1.9163115319721131,-0.0349047646338721,3.5391327475933956,-2.7655114030449885,2.0503013680272617,1.2587963690988193,1
0.2702784101536515,-3.212933076638319,-2.805554490880279,10.39745533298682,0.9122816370285832,-0.8728132264970506,0.6320034298080828,4.686324835645894,-0.6922991433115364,-1.8043475386133498,0.22139790216635735,0.3372106176220554,-0.23643778097674012,-0.030788670661334713,-0.23511331979334688,5.323466456511542,-1.3262929102432979,6.76491163345733,5.938666243307471,0.7364727672414849,0.3445850401847848,1
0.623871362296594,0.8482544856231559,-2.2002874936636534,4.243558089132681,0.17302483319516912,-1.112324200818607,0.004681377682940524,0.8628800635417542,0.9379098394749236,-2.6466290087807502,-0.8843168447910261,-0.48946928921153043,0.4882605690367248,1.680941942693551,-0.5070393240998954,2.5880408724794446,0.9855113181715311,-0.6247690003496046,2.1185887707409914,1.0224968140289095,0.872891533374235,1
0.550893491540664,4.084613182894418,-0.26319373142171565,-3.9142730219966615,1.358543948650835,-2.2826981157839086,0.4864974673900007,0.24949626445037854,2.5731950868625972,-0.3325395979868661,0.3107072386520763,0.40831820995393,-0.1205192254346863,-0.968232044560763,0.14537572241653843,1.5298034903969093,1.0752303100617153,-7.606591308290357,-1.6606140051291483,-6.235066324837869,1.4112383576929717,1
2.140547837579374,5.030767449023106,0.6417882434563577,-6.7652740268004745,2.4491727197742597,2.998722476762114,0.6831510024354077,2.1800218237590103,5.415461497714119,-0.2748224172638791,-0.3724264437960162,-0.1179367212006508,-0.167985420053622,0.023677990478535804,-1.0959195780906437,7.542619910283057,-0.9885711372557198,-8.831235424540683,1.0317948159186985,-5.223453678388177,-0.8715945596299783,1
2.3821565770528865,0.4762069572972144,-1.7001330910665453,-0.7802862566387467,2.314240455760169,1.0039908922536618,0.5720616561419123,2.5342689587258995,3.0209508930860247,1.3434871213983728,-0.16015157325521623,-0.1324959868332222,-0.0461683760526303,0.46833816180618004,-0.60252519310819,3.3604002071663226,-1.1744892949092303,-0.7426598785783323,3.1820220098270213,-4.641617614683328,-2.8554331075897874,1
-0.5614072556817981,-0.5984943566540541,-2.5513599393393043,2.484450044572252,-3.4213595165008446,-0.8480927859921041,0.8394155883530627,1.2114797333692247,1.6802423338869639,-2.7147378343442066,0.6630571550267403,0.16995343017781994,-0.9932107122470429,-0.6953514345126561,0.14838683155292393,2.4322079828154135,0.9063841596745248,0.9867259713731679,3.6455769030852796,-3.6136926313732607,-1.2550832028546852,1
0.9120913123732066,-0.15411937247380422,0.11915616437519128,1.2479912488885567,2.1977564461793886,-0.4726381307478616,0.37004606102652526,-1.209362737430288,0.43782031061825943,-1.4301018913131613,0.43982770487315054,-0.8673306752754255,-0.6595570429383606,-0.6530858850632475,-0.29441271316554074,-1.8468828563990434,-0.7419878681625646,0.35545003486352567,0.787535329735455,3.4758504620472443,0.06761676546316675,1
0.592442301156848,1.5906285190904992,3.7035480154774887,-6.229478181453505,-1.5305305338334985,2.765545807605962,0.2213460773333531,-0.46739184285133273,-2.175050984792655,1.5956950080066377,0.6030449387541326,-0.6070571629643006,0.5689206763844719,0.9200587184325055,-0.6333640363073034,-0.7742527397509412,0.7058699970301103,-2.088305144712509,-3.182222644020838,-0.6894931695834405,-0.2860698602760344,1
0.6426610233757012,1.5257477539626463,-1.0990090561190087,1.1996375218290494,2.805937645685181,-1.3210608975650406,0.22623578492333424,0.7365993523820453,-1.7157364133719735,-0.02301990093796369,0.3586913884250261,1.695976279915107,0.5779049959795776,-1.1613452289727215,-1.1860974399690947,1.510488822823533,0.05501384035037571,-0.9593211035834589,-3.669403529352143,-0.8439697532235139,1.7254302417101135,1
-1.1504255411796946,-1.0712436271382488,-3.198122573561281,4.92107908456066,-0.9623875094416088,1.0717324782532007,-0.18309587714065764,1.0208103390045544,-2.110466436640158,-0.23109343901679283,-0.37604163941848806,-2.0281741073696535,-0.9594439868788928,2.5729901396932404,0.43917376170258293,4.251276029542625,0.0011718492078626672,2.2119396097422617,-3.7373297781769517,-0.015004304237531775,1.123335090502707,1
-1.5862138857112686,0.8791366371465196,0.3179516849153452,-3.1068977468878174,4.512966738193307,-1.8322833341502744,-0.14898045769341062,-3.767354976390757,2.232790316487293,-1.0709695905552985,-0.8227357959523592,2.0716549611336648,1.0870055440924093,-0.18005351838353215,0.47999428291334467,-4.807539012134432,0.7265821213619792,-1.1368947982245339,-2.8132254464353488,3.820959460534975,-0.9333542652492754,1
1.6728493880621522,1.75598106293627,-1.8754060527361842,1.3717143561060425,-0.672392110593455,-0.9625672214981686,0.9448751892911955,2.4541351967029432,1.7258393269110899,-2.145702430216366,-0.2585297876948236,-0.214631743319304,1.4268159251544468,0.5847725122789981,1.434174650429309,4.371521734063935,0.09239834822776283,-2.7012854148238565,3.7715924675858012,-2.7371646918339483,0.7947021092190584,1
-0.2712774381757327,-1.6189581290033552,-4.948128363336355,2.603290751991107,-0.24227177535672617,1.7062868992863964,-0.49555514127572775,-2.0658572151693644,-0.3246856511350568,1.4828053590551011,0.7154810091761451,-0.526847035408765,-2.139065974076682,1.1757406787045372,0.16367435951207723,-1.7475405213045294,1.704046675753438,5.0718853818277365,-2.8716138083236786,1.2180087032318432,-3.9986883169211245,1
1.1639810488259381,2.5575841563989017,-0.3766655601984574,-2.1885651552825016,0.37798745391560573,0.05453912442613348,0.009131395263901387,1.8577214290873152,1.6361161654687213,0.15347289471657782,-0.994864200566393,-1.0120307198693994,-0.2122117213028505,-0.13058324071436234,-0.18281012752333387,4.506368746509808,0.6665894551428706,-5.683851189152908,-0.5911720792362284,-5.424076350342927,1.3712166106460775,1
1.0151904777962133,1.6690410119604766,0.742123077845032,0.39194734187394026,2.9776893552942134,0.5056141182249314,0.8005823270451418,1.1383621555469312,1.3631930661063993,0.15290071273534034,-0.08150535404130677,-0.8999544790384386,0.16219999651045486,-0.6107583385338261,1.3035069017304117,1.92779761769894,0.2913087093504744,-2.420837484265279,1.3929911031124467,1.3841381866708444,1.5175722675317143,1
-0.3193415769725878,-0.17647581891630093,-2.3445387110254003,1.882866765075204,-2.939834673057206,-1.0224132679258457,0.3715502082074545,1.1601376960173715,1.3805145940061596,-2.7005117665777587,0.1719883449422327,-0.46939275081150034,-0.3184902452472662,-0.4800763316074215,-0.631204073179404,2.402683948666183,0.8582274912552055,0.7188491304598819,2.918574882096584,-3.664950990509963,-1.4062052418110942,1
-1.3416635335740472,-2.7197120875704917,0.5362686864608904,1.00073233161012,-1.5619571524508296,0.4182356816444444,-0.5250345087927344,-3.6480226728880454,1.509871084893922,1.0051812626749377,-0.7228471584876259,-0.24304129642538033,0.42811438441929967,-1.0748277141854965,-0.5830156860147275,-3.4385626211571245,0.37887442975210983,-1.8111943664989063,-0.03576274333628182,4.8329612934354005,2.7362493050616123,1
0.8803902464102744,-0.4765009071922496,-1.9713538615663388,1.094532965018025,2.1814034034512395,1.6637393668195808,-0.6381100224537697,0.7780889570008123,-1.5125902037851537,0.8407027344470926,-0.4896325868779407,-1.4741473460632513,-0.3040563807447547,-0.6478007194435511,1.758067326462944,3.05037991434187,-0.34623582928300456,1.1182134629166876,-3.709005910541131,-0.2411121880532291,0.26457156689404265,1
1.392988469574739,2.366912866604869,-0.6841735266428008,-1.681603882329643,2.5067032224523698,0.7330502362254039,1.0064152660610342,3.087245348398861,2.806581844810709,-1.1296540028418551,-0.8534569560165872,0.5882623579669859,0.0707407882401529,1.4701284808059152,-0.7703671468478233,4.692905182619231,-0.06791159743627267,-1.6720460226935403,3.0924069215808014,-4.0922266333916255,-2.2686467789650906,1
1.5961445194535504,-0.6814727202642529,-3.393034695198045,3.931730893750191,-1.0270436542341628,-0.8292454111707642,0.6488011135888028,-0.8736058693794155,-0.5941935918733106,0.40223949113243596,0.337628277204024,1.007421653030367,-0.45519421680529654,0.7927617276616143,-0.8492252608466956,-1.8816315164774815,-0.08207598895776574,2.442587004726241,0.3672011474188518,0.6958074994785814,-1.5169174389574263,1
-0.7116952575479644,0.9842960437050676,-1.1744343028363688,-2.9560535897687643,0.2500975856231861,2.770701196724549,1.2647639307983145,-1.3298508900449568,-2.286933302151426,0.822091872585032,-0.844766220802838,0.2711232580102355,2.5573326990088625,0.6444134352028277,-0.08569978436003928,-1.1751527714500245,-0.008107583484022074,2.0248220914583315,-4.789088438325188,0.9633526502449598,-3.986429754766011,1
0.9141687943254986,0.8925257005255947,-3.144325844713401,-0.13292475944028775,-4.067726566108379,0.45382751955921297,-0.4767385043656601,1.3272441643218575,1.0282262404249227,-0.3726504418459181,-0.7968869207014554,-0.7526846969512376,-0.20550123243157803,0.45886199088460156,0.18867939926712254,3.7751205597846025,-0.3238039295300017,-2.1167666760837123,0.2014229393002173,-7.171532691655819,-0.9757184732598468,1
1.6092698849799267,4.492123584854256,-3.1111963633091637,-0.6950533866877646,-0.2576454120609298,1.369896298128789,-0.6530341320812248,3.022465410646434,3.498577020844828,-1.483213629243925,0.9424476332212213,-0.5617063860865353,1.5212772841462006,-0.1600060989782488,-0.6555377776436837,8.37349117319688,0.2402824894413352,-6.419112924208927,0.9836714267214948,-6.320094451691349,0.5529485710235456,1
0.9017114971629212,-1.461185937323712,-2.9809271516572253,9.108814812856734,1.691690740354654,-0.8877780638495898,0.04609669512319836,2.0831169811311563,-0.15183926676260606,-3.2126998480419693,-0.5693634442623285,1.0263572637048188,0.08614072256059957,0.20807015158412223,0.7190789651740911,3.7768400622922744,-0.26119196686207663,2.2067605178336014,3.3276591607161423,2.8708263862716126,1.380832488616416,1
1.1860830489813303,1.8657036055505254,-0.5521478262656051,-2.7450715904061402,2.7827088269928364,2.4000806697221284,-0.4274301356148277,1.614845531701429,1.9664220684182474,-0.5821260996779237,2.0404818456761324,-0.41676474987000345,0.21811037724767762,0.248748510913413,0.22863393623317146,5.136355182101335,0.03380429170570548,-2.928280989060552,-0.5975491684851761,-2.0429584779649277,-0.1666508678671228,1
